year,state,district,crop,season,area_ha,yield_kg_per_ha,production_tonnes,rainfall_mm,max_temp_c,min_temp_c,irrigation_percent,fertilizer_kg_per_ha
2018,Tamil Nadu,Dindigul,Rice,Navarai,71212.26,2922.67,208130.24,403.0,29.8,24.8,88.2,131.2
2018,Tamil Nadu,Theni,Rice,Kuruvai,65614.79,4379.47,287357.87,948.3,29.9,23.9,80.7,168.6
2018,Tamil Nadu,Theni,Rice,Samba,21434.31,5048.54,108211.94,612.3,32.3,23.9,81.5,197.7
2018,Tamil Nadu,Theni,Rice,Navarai,75725.89,4133.61,313020.95,1244.2,35.5,25.3,66.3,134.9
2018,Tamil Nadu,Madurai,Rice,Kuruvai,12707.47,3941.64,50088.32,1656.7,29.0,22.5,91.9,232.1
2018,Tamil Nadu,Madurai,Rice,Samba,48177.19,3989.78,192216.45,609.2,35.7,24.3,90.6,89.0
2018,Tamil Nadu,Madurai,Rice,Navarai,65058.62,4151.28,270076.44,1610.2,33.2,21.2,74.2,184.9
2018,Tamil Nadu,Virudhunagar,Rice,Kuruvai,5463.89,3988.19,21790.99,1606.0,28.9,22.6,49.6,231.1
2018,Tamil Nadu,Virudhunagar,Rice,Samba,59714.6,4336.67,258962.66,823.5,33.0,23.1,86.9,110.9
2018,Tamil Nadu,Virudhunagar,Rice,Navarai,56417.73,3457.37,195057.26,1437.6,28.6,25.8,40.0,128.6
2018,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,47776.25,4397.02,210073.12,1177.6,34.0,21.4,41.1,73.9
2018,Tamil Nadu,Ramanathapuram,Rice,Samba,15660.54,4818.89,75466.5,1728.5,31.6,24.1,61.1,124.9
2018,Tamil Nadu,Ramanathapuram,Rice,Navarai,24803.18,4351.65,107934.87,858.2,32.2,25.9,62.2,135.9
2018,Tamil Nadu,Sivaganga,Rice,Kuruvai,56949.34,4500.83,256319.49,923.5,31.5,20.7,79.3,122.2
2018,Tamil Nadu,Sivaganga,Rice,Samba,23525.59,5181.65,121901.36,479.3,34.2,23.7,50.0,180.8
2018,Tamil Nadu,Sivaganga,Rice,Navarai,59443.94,4391.66,261057.39,1489.6,37.8,19.6,89.3,138.1
2018,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,4490.47,3505.2,15740.0,1083.2,32.6,20.4,61.7,102.7
2018,Tamil Nadu,Tiruchirappalli,Rice,Samba,24529.78,3680.33,90277.63,1156.6,32.2,23.7,64.9,217.8
2018,Tamil Nadu,Tiruchirappalli,Rice,Navarai,66822.36,3464.52,231507.53,495.8,33.7,21.5,72.4,186.5
2018,Tamil Nadu,Perambalur,Rice,Kuruvai,17761.85,4654.66,82675.28,971.4,35.6,19.9,51.5,170.5
2018,Tamil Nadu,Perambalur,Rice,Samba,5693.56,4552.38,25919.23,532.9,33.8,25.0,55.6,76.1
2018,Tamil Nadu,Perambalur,Rice,Navarai,32702.57,3860.2,126238.58,548.9,34.5,25.8,80.7,247.3
2018,Tamil Nadu,Ariyalur,Rice,Kuruvai,57094.04,4228.09,241398.83,844.8,34.7,21.3,74.4,123.9
2018,Tamil Nadu,Ariyalur,Rice,Samba,4784.56,4460.0,21339.15,1268.5,29.9,20.5,55.7,173.8
2018,Tamil Nadu,Ariyalur,Rice,Navarai,71456.17,3769.34,269342.73,984.1,33.9,23.1,41.2,107.9
2018,Tamil Nadu,Thanjavur,Rice,Kuruvai,99951.67,3237.28,323571.93,1547.7,29.9,22.8,87.0,219.3
2018,Tamil Nadu,Thanjavur,Rice,Samba,161324.9,3563.9,574945.15,494.3,28.4,23.9,96.7,209.3
2018,Tamil Nadu,Thanjavur,Rice,Navarai,151660.53,3057.13,463646.09,1345.5,37.5,21.6,42.4,233.5
2018,Tamil Nadu,Tiruvarur,Rice,Kuruvai,174562.29,3509.85,612688.15,1512.0,28.7,23.6,80.6,158.5
2018,Tamil Nadu,Tiruvarur,Rice,Samba,194194.4,4024.75,781584.81,1139.6,30.6,25.9,43.3,134.6
2018,Tamil Nadu,Tiruvarur,Rice,Navarai,105205.68,3655.95,384626.99,992.7,36.5,22.7,58.7,150.9
2018,Tamil Nadu,Nagapattinam,Rice,Kuruvai,100400.08,3915.02,393068.37,941.2,35.1,25.9,62.6,153.3
2018,Tamil Nadu,Nagapattinam,Rice,Samba,82610.72,4221.82,348767.44,926.9,36.2,23.4,97.5,232.8
2018,Tamil Nadu,Nagapattinam,Rice,Navarai,128311.92,3752.81,481530.88,587.8,29.2,19.3,91.1,240.6
2018,Tamil Nadu,Mayiladuthurai,Rice,Kuruvai,193806.31,3145.58,609634.17,825.0,31.6,22.5,80.9,160.8
2018,Tamil Nadu,Mayiladuthurai,Rice,Samba,100172.46,3466.4,347237.94,1392.4,37.3,24.0,86.6,205.1
2018,Tamil Nadu,Mayiladuthurai,Rice,Navarai,130010.05,3358.11,436587.89,1463.6,36.2,21.4,88.1,216.6
2018,Tamil Nadu,Pudukkottai,Rice,Kuruvai,47239.81,3891.82,183848.64,449.6,36.3,22.5,91.7,221.8
2018,Tamil Nadu,Pudukkottai,Rice,Samba,16553.94,4057.84,67173.25,739.5,35.4,20.1,50.9,228.2
2018,Tamil Nadu,Pudukkottai,Rice,Navarai,33721.49,3161.86,106622.73,413.6,30.8,21.7,45.5,172.0
2018,Tamil Nadu,Thoothukudi,Rice,Kuruvai,67254.3,3649.79,245464.18,1756.1,37.1,22.9,66.7,70.5
2018,Tamil Nadu,Thoothukudi,Rice,Samba,48755.87,4586.96,223641.04,1595.3,37.5,21.3,49.0,213.4
2018,Tamil Nadu,Thoothukudi,Rice,Navarai,47811.95,3735.97,178624.01,1102.5,37.3,22.5,87.3,75.2
2018,Tamil Nadu,Tirunelveli,Rice,Kuruvai,52792.09,5175.29,273214.62,647.5,32.0,20.1,69.8,167.3
2018,Tamil Nadu,Tirunelveli,Rice,Samba,71165.22,4972.71,353883.7,1343.8,35.6,21.3,49.9,160.5
2018,Tamil Nadu,Tirunelveli,Rice,Navarai,41665.78,4918.38,204928.11,673.4,37.4,24.6,88.5,140.2
2018,Tamil Nadu,Tenkasi,Rice,Kuruvai,9009.49,4372.34,39392.58,1712.5,33.9,20.3,89.1,168.7
2018,Tamil Nadu,Tenkasi,Rice,Samba,49740.65,4760.58,236794.12,1724.6,31.0,20.4,93.8,96.8
2018,Tamil Nadu,Tenkasi,Rice,Navarai,50448.9,3940.98,198817.92,1765.0,29.3,21.7,65.8,183.6
2018,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,29385.88,3712.9,109106.92,703.2,29.0,20.0,50.0,105.6
2018,Tamil Nadu,Kanniyakumari,Rice,Samba,3007.51,4651.4,13989.15,1552.0,37.6,21.5,79.9,100.2
2018,Tamil Nadu,Kanniyakumari,Rice,Navarai,40794.28,3703.57,151084.34,1183.5,29.0,22.0,95.4,227.0
2019,Tamil Nadu,Chennai,Rice,Kuruvai,22453.26,4416.05,99154.65,1423.9,32.6,19.9,66.4,99.3
2019,Tamil Nadu,Chennai,Rice,Samba,56392.85,4471.8,252177.38,506.4,33.6,19.4,75.3,205.6
2019,Tamil Nadu,Chennai,Rice,Navarai,39275.38,4657.12,182910.15,619.8,35.1,23.6,92.3,86.6
2019,Tamil Nadu,Kanchipuram,Rice,Kuruvai,73075.07,3440.19,251391.85,576.9,31.0,23.2,90.7,139.4
2019,Tamil Nadu,Kanchipuram,Rice,Samba,59649.93,3868.96,230783.15,437.8,31.7,19.3,94.0,241.6
2019,Tamil Nadu,Kanchipuram,Rice,Navarai,8692.27,3485.96,30300.95,1182.8,34.8,24.5,64.6,96.0
2019,Tamil Nadu,Chengalpattu,Rice,Kuruvai,19710.26,4608.85,90841.74,1441.5,33.7,21.8,69.5,168.9
2019,Tamil Nadu,Chengalpattu,Rice,Samba,32908.64,5202.39,171203.71,642.7,31.9,21.7,57.2,249.7
2019,Tamil Nadu,Chengalpattu,Rice,Navarai,67643.35,4491.89,303846.4,962.1,36.2,20.7,48.4,126.9
2019,Tamil Nadu,Thiruvallur,Rice,Kuruvai,57672.57,3694.36,213063.44,426.0,32.9,22.1,43.6,94.1
2019,Tamil Nadu,Thiruvallur,Rice,Samba,16343.52,3893.25,63629.39,1026.6,37.9,23.4,61.2,73.0
2019,Tamil Nadu,Thiruvallur,Rice,Navarai,47891.65,3653.82,174987.26,496.4,35.6,23.1,90.5,116.8
2019,Tamil Nadu,Cuddalore,Rice,Kuruvai,66569.76,4162.41,277090.7,1518.4,34.8,21.4,92.6,161.7
2019,Tamil Nadu,Cuddalore,Rice,Samba,68294.28,4859.35,331866.06,451.3,36.8,24.8,62.0,103.4
2019,Tamil Nadu,Cuddalore,Rice,Navarai,9611.4,4260.04,40944.93,438.1,34.3,23.7,69.2,101.5
2019,Tamil Nadu,Viluppuram,Rice,Kuruvai,3096.26,3321.57,10284.45,1397.8,32.4,21.4,90.5,211.2
2019,Tamil Nadu,Viluppuram,Rice,Samba,9729.95,3594.52,34974.47,1051.5,32.4,23.4,50.2,226.0
2019,Tamil Nadu,Viluppuram,Rice,Navarai,51509.08,2895.53,149145.87,1107.1,35.4,20.6,52.3,196.5
2019,Tamil Nadu,Kallakurichi,Rice,Kuruvai,56241.22,3852.57,216673.15,1221.5,34.1,24.2,93.4,149.2
2019,Tamil Nadu,Kallakurichi,Rice,Samba,8273.32,4535.69,37525.2,1529.8,32.2,20.8,47.1,223.2
2019,Tamil Nadu,Kallakurichi,Rice,Navarai,22916.33,3977.41,91147.73,429.7,33.8,20.0,40.7,88.9
2019,Tamil Nadu,Vellore,Rice,Kuruvai,25213.61,3826.31,96474.96,705.2,30.5,19.5,57.7,224.7
2019,Tamil Nadu,Vellore,Rice,Samba,38082.48,4282.16,163075.29,1409.7,37.7,24.7,42.1,127.0
2019,Tamil Nadu,Vellore,Rice,Navarai,24277.17,3287.7,79816.07,960.6,32.0,24.4,48.5,98.4
2019,Tamil Nadu,Ranipet,Rice,Kuruvai,28337.57,4436.76,125727.13,988.6,31.2,22.9,63.3,116.7
2019,Tamil Nadu,Ranipet,Rice,Samba,29736.46,4741.6,140998.4,730.3,35.5,24.2,41.3,80.8
2019,Tamil Nadu,Ranipet,Rice,Navarai,40988.52,4355.54,178527.07,593.8,34.5,22.3,84.6,75.4
2019,Tamil Nadu,Tirupathur,Rice,Kuruvai,70772.35,4585.85,324551.17,971.4,29.4,23.4,92.4,83.5
2019,Tamil Nadu,Tirupathur,Rice,Samba,55331.92,4649.37,257258.47,1240.9,36.6,19.6,46.3,225.6
2019,Tamil Nadu,Tirupathur,Rice,Navarai,71869.09,4394.36,315818.39,1508.7,30.8,21.0,91.8,180.7
2019,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,53427.79,3473.59,185586.5,825.2,34.7,20.0,53.3,228.2
2019,Tamil Nadu,Tiruvannamalai,Rice,Samba,29288.54,4027.88,117970.67,617.4,32.8,21.9,68.6,89.0
2019,Tamil Nadu,Tiruvannamalai,Rice,Navarai,35814.68,3815.43,136648.55,1318.1,29.2,21.1,58.8,177.2
2019,Tamil Nadu,Salem,Rice,Kuruvai,71624.6,4773.03,341866.5,866.0,30.2,23.0,81.4,139.6
2019,Tamil Nadu,Salem,Rice,Samba,38157.59,5279.42,201449.76,434.0,29.3,24.9,83.9,144.9
2019,Tamil Nadu,Salem,Rice,Navarai,51843.75,4083.41,211699.08,798.8,37.2,20.3,50.4,156.3
2019,Tamil Nadu,Namakkal,Rice,Kuruvai,29163.2,3639.52,106139.92,1225.7,31.9,25.9,44.0,174.0
2019,Tamil Nadu,Namakkal,Rice,Samba,5471.02,3588.82,19634.51,450.6,37.9,25.9,60.1,122.4
2019,Tamil Nadu,Namakkal,Rice,Navarai,60617.78,3205.88,194333.18,1445.4,34.5,24.4,84.3,155.6
2019,Tamil Nadu,Dharmapuri,Rice,Kuruvai,47741.21,3864.24,184483.51,419.9,35.9,25.0,77.9,238.1
2019,Tamil Nadu,Dharmapuri,Rice,Samba,45799.39,4245.83,194456.32,501.3,34.0,24.4,46.9,91.0
2019,Tamil Nadu,Dharmapuri,Rice,Navarai,18299.45,3336.41,61054.43,1255.2,34.9,23.9,71.9,241.5
2019,Tamil Nadu,Krishnagiri,Rice,Kuruvai,61741.35,5243.82,323760.72,549.2,34.8,20.0,57.6,160.1
2019,Tamil Nadu,Krishnagiri,Rice,Samba,54698.81,5705.18,312066.8,1362.2,32.4,25.0,63.5,154.3
2019,Tamil Nadu,Krishnagiri,Rice,Navarai,28200.28,5058.12,142640.28,1388.3,37.0,22.5,46.5,136.4
2019,Tamil Nadu,Erode,Rice,Kuruvai,55930.47,4442.27,248458.5,1686.9,34.8,24.9,55.3,182.0
2019,Tamil Nadu,Erode,Rice,Samba,69281.39,4881.31,338184.11,1504.2,37.4,20.5,87.6,118.6
2019,Tamil Nadu,Erode,Rice,Navarai,58487.47,3730.49,218186.99,621.3,33.6,24.8,56.1,221.4
2019,Tamil Nadu,Tiruppur,Rice,Kuruvai,31269.44,4769.94,149153.47,610.0,31.9,21.5,83.7,177.7
2019,Tamil Nadu,Tiruppur,Rice,Samba,44164.8,4806.13,212261.77,1502.8,33.1,22.4,61.7,137.5
2019,Tamil Nadu,Tiruppur,Rice,Navarai,41888.7,4120.62,172607.3,1490.3,30.7,19.7,54.1,134.3
2019,Tamil Nadu,Coimbatore,Rice,Kuruvai,64629.78,3138.06,202811.82,670.8,29.2,23.4,88.3,243.5
2019,Tamil Nadu,Coimbatore,Rice,Samba,66799.07,3344.51,223410.22,1352.9,30.9,19.5,69.3,98.5
2019,Tamil Nadu,Coimbatore,Rice,Navarai,32072.79,3058.76,98102.8,763.6,32.7,23.9,62.9,166.5
2019,Tamil Nadu,The Nilgiris,Rice,Kuruvai,65209.74,4091.83,266827.24,556.1,32.9,23.9,45.2,212.6
2019,Tamil Nadu,The Nilgiris,Rice,Samba,46992.74,4634.24,217775.79,409.5,29.3,23.1,69.6,135.5
2019,Tamil Nadu,The Nilgiris,Rice,Navarai,46790.93,4051.69,189582.23,1068.6,31.4,25.4,67.0,165.1
2019,Tamil Nadu,Karur,Rice,Kuruvai,53602.62,4324.54,231806.77,1623.7,31.9,24.7,55.5,188.9
2019,Tamil Nadu,Karur,Rice,Samba,27592.45,4421.99,122013.62,1282.7,31.2,24.2,42.8,109.0
2019,Tamil Nadu,Karur,Rice,Navarai,79548.53,3935.98,313101.3,1409.4,30.2,25.1,63.3,232.2
2019,Tamil Nadu,Dindigul,Rice,Kuruvai,12227.23,3466.41,42384.61,1496.9,28.4,22.4,71.8,194.0
2019,Tamil Nadu,Dindigul,Rice,Samba,23418.73,4297.66,100645.76,1675.8,29.3,20.2,80.2,137.5
2019,Tamil Nadu,Dindigul,Rice,Navarai,30235.95,3944.5,119265.8,1666.6,28.9,22.2,62.7,123.1
2019,Tamil Nadu,Theni,Rice,Kuruvai,40704.29,5605.21,228155.96,772.9,30.2,20.7,72.3,122.4
2019,Tamil Nadu,Theni,Rice,Samba,51895.96,6389.0,331563.18,1709.6,34.8,22.6,92.9,172.2
2019,Tamil Nadu,Theni,Rice,Navarai,75023.41,4983.5,373879.26,1625.4,35.6,21.2,83.1,105.2
2019,Tamil Nadu,Madurai,Rice,Kuruvai,22612.18,4282.93,96846.4,683.3,33.5,22.0,73.4,94.4
2019,Tamil Nadu,Madurai,Rice,Samba,45270.67,4507.29,204048.13,1721.4,37.3,21.5,61.1,169.9
2019,Tamil Nadu,Madurai,Rice,Navarai,20201.0,3670.92,74156.2,938.1,29.7,25.2,92.4,225.2
2019,Tamil Nadu,Virudhunagar,Rice,Kuruvai,19937.69,3822.55,76212.87,1780.9,36.2,24.1,75.3,208.6
2019,Tamil Nadu,Virudhunagar,Rice,Samba,15617.09,4458.55,69629.64,866.9,37.1,23.3,80.6,71.0
2019,Tamil Nadu,Virudhunagar,Rice,Navarai,32463.18,4061.47,131848.23,1338.3,34.6,25.4,99.7,105.6
2019,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,50999.57,4566.73,232901.37,1280.2,34.8,23.3,57.6,220.7
2019,Tamil Nadu,Ramanathapuram,Rice,Samba,24830.11,5335.17,132472.82,1355.3,29.3,21.5,88.1,112.6
2019,Tamil Nadu,Ramanathapuram,Rice,Navarai,59079.9,4884.07,288550.16,950.0,35.1,24.1,58.0,244.3
2019,Tamil Nadu,Sivaganga,Rice,Kuruvai,36224.24,4960.75,179699.53,1366.3,34.6,20.5,64.5,148.1
2019,Tamil Nadu,Sivaganga,Rice,Samba,26692.74,5529.06,147585.68,1431.4,35.4,22.4,47.0,122.7
2019,Tamil Nadu,Sivaganga,Rice,Navarai,38798.93,4525.32,175577.44,1750.7,38.0,25.7,83.1,204.4
2019,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,35071.34,4968.71,174259.35,1323.7,35.8,25.1,67.4,135.4
2019,Tamil Nadu,Tiruchirappalli,Rice,Samba,58086.37,4853.93,281947.02,959.2,30.9,20.2,74.8,137.2
2019,Tamil Nadu,Tiruchirappalli,Rice,Navarai,27232.83,4603.7,125371.86,753.0,32.3,22.2,71.8,244.2
2019,Tamil Nadu,Perambalur,Rice,Kuruvai,9904.48,5221.32,51714.43,946.1,36.4,25.6,65.0,152.9
2019,Tamil Nadu,Perambalur,Rice,Samba,36340.99,5133.65,186561.92,1467.8,30.2,20.0,73.8,190.9
2019,Tamil Nadu,Perambalur,Rice,Navarai,39653.39,4409.77,174862.34,1762.7,28.5,21.1,96.5,247.0
2019,Tamil Nadu,Ariyalur,Rice,Kuruvai,65096.85,4342.83,282704.37,676.0,32.9,20.1,81.6,217.7
2019,Tamil Nadu,Ariyalur,Rice,Samba,13601.83,5188.85,70577.9,1085.4,28.6,19.7,63.8,239.9
2019,Tamil Nadu,Ariyalur,Rice,Navarai,16714.29,4292.01,71737.86,694.1,28.8,23.7,74.9,122.4
2019,Tamil Nadu,Thanjavur,Rice,Kuruvai,187770.41,5052.27,948667.6,745.9,34.1,21.8,78.1,155.3
2019,Tamil Nadu,Thanjavur,Rice,Samba,61992.9,5192.02,321868.32,827.0,32.3,20.9,79.1,105.1
2019,Tamil Nadu,Thanjavur,Rice,Navarai,147620.94,4442.19,655759.84,670.0,37.1,23.2,75.5,79.3
2019,Tamil Nadu,Tiruvarur,Rice,Kuruvai,128569.46,4575.56,588277.01,598.2,29.6,25.1,47.4,139.2
2019,Tamil Nadu,Tiruvarur,Rice,Samba,199466.96,5577.83,1112592.77,1591.3,29.0,20.8,48.1,153.5
2019,Tamil Nadu,Tiruvarur,Rice,Navarai,142191.31,4080.29,580181.25,1071.1,28.5,23.8,72.5,186.5
2019,Tamil Nadu,Nagapattinam,Rice,Kuruvai,136959.3,3632.53,497508.74,531.7,36.6,24.4,75.4,235.3
2019,Tamil Nadu,Nagapattinam,Rice,Samba,96501.34,3996.89,385705.24,1428.8,28.1,25.1,43.4,187.5
2019,Tamil Nadu,Nagapattinam,Rice,Navarai,161936.88,3690.29,597594.25,797.8,35.4,24.9,83.0,185.2
2019,Tamil Nadu,Mayiladuthurai,Rice,Kuruvai,126738.16,3836.24,486197.7,1559.6,35.4,25.0,70.4,182.4
2019,Tamil Nadu,Mayiladuthurai,Rice,Samba,143097.84,3994.79,571645.94,422.2,30.1,20.6,59.6,120.7
2019,Tamil Nadu,Mayiladuthurai,Rice,Navarai,86228.98,3632.05,313188.21,1284.9,30.2,21.5,87.4,203.0
2019,Tamil Nadu,Pudukkottai,Rice,Kuruvai,62413.04,4166.15,260022.19,769.8,30.1,19.9,54.5,98.4
2019,Tamil Nadu,Pudukkottai,Rice,Samba,52425.52,5007.15,262502.29,1679.0,30.3,23.1,44.7,91.6
2019,Tamil Nadu,Pudukkottai,Rice,Navarai,35777.17,4132.94,147864.76,1620.9,28.8,20.3,56.6,249.2
2019,Tamil Nadu,Thoothukudi,Rice,Kuruvai,67789.39,4004.49,271461.7,1761.0,36.0,21.8,62.9,237.3
2019,Tamil Nadu,Thoothukudi,Rice,Samba,46184.2,4341.73,200519.39,846.9,33.6,19.1,66.2,206.0
2019,Tamil Nadu,Thoothukudi,Rice,Navarai,50530.09,3880.83,196098.49,1528.8,34.6,21.3,62.6,98.1
2019,Tamil Nadu,Tirunelveli,Rice,Kuruvai,4218.96,4678.86,19739.91,626.2,28.3,23.6,78.0,107.9
2019,Tamil Nadu,Tirunelveli,Rice,Samba,56399.85,5162.31,291153.71,851.5,32.3,19.6,99.9,205.9
2019,Tamil Nadu,Tirunelveli,Rice,Navarai,22821.91,4509.82,102922.64,1169.3,28.7,19.5,73.6,235.6
2019,Tamil Nadu,Tenkasi,Rice,Kuruvai,68332.63,4881.35,333555.68,1604.8,34.8,20.4,44.4,78.6
2019,Tamil Nadu,Tenkasi,Rice,Samba,57860.25,4987.84,288597.6,1669.3,33.2,25.3,94.1,105.5
2019,Tamil Nadu,Tenkasi,Rice,Navarai,41817.62,5218.39,218220.45,691.5,34.9,25.9,79.9,82.4
2019,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,23490.01,4272.46,100360.2,923.2,35.3,19.1,40.9,75.3
2019,Tamil Nadu,Kanniyakumari,Rice,Samba,78915.37,4662.09,367910.8,477.9,29.9,25.3,82.0,212.2
2019,Tamil Nadu,Kanniyakumari,Rice,Navarai,69002.03,3770.52,260173.5,1300.4,33.2,22.8,51.7,184.3
2020,Tamil Nadu,Chennai,Rice,Kuruvai,27997.85,3595.72,100672.34,760.1,32.7,19.1,44.7,179.4
2020,Tamil Nadu,Chennai,Rice,Samba,68475.73,3529.02,241652.0,1037.7,37.5,24.4,47.0,160.5
2020,Tamil Nadu,Chennai,Rice,Navarai,41179.97,3109.49,128048.76,607.0,28.5,20.4,93.6,187.0
2020,Tamil Nadu,Kanchipuram,Rice,Kuruvai,74272.32,4788.14,355626.09,1073.5,38.0,21.7,91.2,225.2
2020,Tamil Nadu,Kanchipuram,Rice,Samba,35794.06,4639.0,166048.73,1098.6,34.2,24.4,96.6,234.7
2020,Tamil Nadu,Kanchipuram,Rice,Navarai,20391.06,4461.54,90975.52,1520.4,32.2,25.4,42.5,214.4
2020,Tamil Nadu,Chengalpattu,Rice,Kuruvai,40435.27,3403.96,137639.87,1320.3,30.9,20.2,65.2,151.3
2020,Tamil Nadu,Chengalpattu,Rice,Samba,10581.44,3681.73,38958.05,1272.9,30.1,24.8,76.9,186.2
2020,Tamil Nadu,Chengalpattu,Rice,Navarai,32401.34,3269.86,105947.79,499.5,29.7,25.9,64.4,231.8
2020,Tamil Nadu,Thiruvallur,Rice,Kuruvai,48736.79,3606.82,175785.03,1729.6,36.5,25.0,79.1,109.7
2020,Tamil Nadu,Thiruvallur,Rice,Samba,23073.7,4149.1,95735.05,1366.9,30.1,24.0,75.2,180.2
2020,Tamil Nadu,Thiruvallur,Rice,Navarai,48139.94,3333.96,160496.6,814.3,31.5,22.4,98.5,207.4
2020,Tamil Nadu,Cuddalore,Rice,Kuruvai,58520.53,4895.43,286483.03,1439.4,32.1,19.8,50.4,216.1
2020,Tamil Nadu,Cuddalore,Rice,Samba,53637.94,5053.99,271085.52,601.0,30.7,23.2,85.2,119.4
2020,Tamil Nadu,Cuddalore,Rice,Navarai,77725.8,4292.52,333639.9,1643.4,35.0,19.5,69.0,163.4
2020,Tamil Nadu,Viluppuram,Rice,Kuruvai,52216.29,4890.88,255383.78,508.5,38.0,20.9,48.5,195.9
2020,Tamil Nadu,Viluppuram,Rice,Samba,9943.38,5040.18,50116.49,1323.2,33.9,23.6,70.3,217.2
2020,Tamil Nadu,Viluppuram,Rice,Navarai,63880.72,4780.96,305410.91,1009.3,36.5,19.8,73.9,200.7
2020,Tamil Nadu,Kallakurichi,Rice,Kuruvai,73025.82,4721.56,344795.44,1518.6,28.3,20.6,60.7,190.9
2020,Tamil Nadu,Kallakurichi,Rice,Samba,22955.73,4710.71,108137.81,685.2,35.7,21.9,64.3,244.0
2020,Tamil Nadu,Kallakurichi,Rice,Navarai,33848.22,4284.79,145032.38,1164.5,33.8,20.7,87.6,159.4
2020,Tamil Nadu,Vellore,Rice,Kuruvai,5916.07,3301.94,19534.5,1766.8,28.8,25.6,61.6,239.5
2020,Tamil Nadu,Vellore,Rice,Samba,5155.83,3513.22,18113.53,1136.0,29.3,22.2,97.3,123.1
2020,Tamil Nadu,Vellore,Rice,Navarai,17926.06,2986.77,53540.97,1602.3,36.1,24.5,86.3,152.7
2020,Tamil Nadu,Ranipet,Rice,Kuruvai,15217.05,4541.12,69102.48,816.4,34.0,21.5,82.3,162.2
2020,Tamil Nadu,Ranipet,Rice,Samba,54774.56,5076.44,278059.75,920.2,31.1,20.2,55.9,160.3
2020,Tamil Nadu,Ranipet,Rice,Navarai,23953.89,4019.61,96285.22,1697.4,36.7,21.2,54.8,233.0
2020,Tamil Nadu,Tirupathur,Rice,Kuruvai,3228.46,3106.93,10030.59,1691.4,28.2,21.8,87.4,220.9
2020,Tamil Nadu,Tirupathur,Rice,Samba,23310.91,3259.63,75984.95,1530.6,29.5,19.0,60.2,158.4
2020,Tamil Nadu,Tirupathur,Rice,Navarai,51241.18,3116.66,159701.39,780.1,31.8,23.3,43.9,123.2
2020,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,39453.85,4179.23,164886.55,932.4,33.3,19.0,58.6,226.0
2020,Tamil Nadu,Tiruvannamalai,Rice,Samba,9062.22,4267.91,38676.74,825.1,31.8,24.5,79.7,150.3
2020,Tamil Nadu,Tiruvannamalai,Rice,Navarai,17269.77,3864.02,66730.67,887.5,29.9,19.1,50.4,215.5
2020,Tamil Nadu,Salem,Rice,Kuruvai,30290.94,4170.09,126315.94,489.9,34.0,21.5,66.0,146.1
2020,Tamil Nadu,Salem,Rice,Samba,4305.54,4834.22,20813.93,1631.4,35.7,25.9,48.3,110.1
2020,Tamil Nadu,Salem,Rice,Navarai,33976.2,3681.83,125094.71,769.3,37.5,20.7,47.8,92.6
2020,Tamil Nadu,Namakkal,Rice,Kuruvai,60545.41,4881.87,295574.66,1774.2,33.4,20.3,91.5,127.5
2020,Tamil Nadu,Namakkal,Rice,Samba,16337.4,5140.65,83984.8,443.2,36.3,21.4,54.9,174.4
2020,Tamil Nadu,Namakkal,Rice,Navarai,65547.17,4457.78,292194.56,541.6,36.5,22.8,76.1,238.7
2020,Tamil Nadu,Dharmapuri,Rice,Kuruvai,41636.05,3870.47,161151.09,815.8,34.9,22.0,77.6,218.2
2020,Tamil Nadu,Dharmapuri,Rice,Samba,58064.49,4823.74,280087.99,936.7,32.1,22.0,60.9,195.8
2020,Tamil Nadu,Dharmapuri,Rice,Navarai,25958.56,4084.6,106030.24,1395.8,35.3,25.7,55.2,84.9
2020,Tamil Nadu,Krishnagiri,Rice,Kuruvai,61565.03,4692.93,288920.21,1373.8,33.3,25.7,42.2,122.6
2020,Tamil Nadu,Krishnagiri,Rice,Samba,44192.66,5660.73,250162.53,1084.6,32.0,21.2,86.3,81.0
2020,Tamil Nadu,Krishnagiri,Rice,Navarai,60435.58,5008.95,302718.97,1240.7,29.4,19.8,78.3,223.2
2020,Tamil Nadu,Erode,Rice,Kuruvai,50110.0,2998.11,150235.07,563.1,33.5,25.0,81.1,217.4
2020,Tamil Nadu,Erode,Rice,Samba,68638.47,3806.39,261264.58,775.0,30.6,23.0,44.7,237.4
2020,Tamil Nadu,Erode,Rice,Navarai,3231.61,3039.49,9822.44,1226.8,36.1,19.3,95.7,129.6
2020,Tamil Nadu,Tiruppur,Rice,Kuruvai,30580.72,4552.64,139223.09,1246.6,28.3,22.5,76.3,201.9
2020,Tamil Nadu,Tiruppur,Rice,Samba,29268.19,5515.34,161424.14,1704.5,37.7,25.6,92.8,248.4
2020,Tamil Nadu,Tiruppur,Rice,Navarai,15971.41,4774.76,76259.62,700.3,35.8,23.4,53.5,203.5
